QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
805,Split Array With Same Average,split-array-with-same-average,Hard,25.689192279352604,False,"array,math,dynamic-programming,bit-manipulation,bitmask",algorithms
806,Number of Lines To Write String,number-of-lines-to-write-string,Easy,66.72932524968756,False,"array,string",algorithms
807,Max Increase to Keep City Skyline,max-increase-to-keep-city-skyline,Medium,85.96570183334123,False,"array,greedy,matrix",algorithms
808,Soup Servings,soup-servings,Medium,43.48296908840323,False,"math,dynamic-programming,probability-and-statistics",algorithms
809,Expressive Words,expressive-words,Medium,46.21900123585974,False,"array,two-pointers,string",algorithms
810,Chalkboard XOR Game,chalkboard-xor-game,Hard,55.90556538304531,False,"array,math,bit-manipulation,brainteaser,game-theory",algorithms
811,Subdomain Visit Count,subdomain-visit-count,Medium,75.51416516410838,False,"array,hash-table,string,counting",algorithms
812,Largest Triangle Area,largest-triangle-area,Easy,59.98920558975406,False,"array,math,geometry",algorithms
813,Largest Sum of Averages,largest-sum-of-averages,Medium,52.95376271496733,False,"array,dynamic-programming,prefix-sum",algorithms
814,Binary Tree Pruning,binary-tree-pruning,Medium,72.40634331005216,False,"tree,depth-first-search,binary-tree",algorithms
815,Bus Routes,bus-routes,Hard,45.603981467112995,False,"array,hash-table,breadth-first-search",algorithms
816,Ambiguous Coordinates,ambiguous-coordinates,Medium,56.353332110166555,False,"string,backtracking",algorithms
817,Linked List Components,linked-list-components,Medium,57.61563199205738,False,"array,hash-table,linked-list",algorithms
818,Race Car,race-car,Hard,43.31762628694595,False,dynamic-programming,algorithms
819,Most Common Word,most-common-word,Easy,44.73602089961117,False,"hash-table,string,counting",algorithms
820,Short Encoding of Words,short-encoding-of-words,Medium,60.58354141069848,False,"array,hash-table,string,trie",algorithms
821,Shortest Distance to a Character,shortest-distance-to-a-character,Easy,71.32367956508125,False,"array,two-pointers,string",algorithms
822,Card Flipping Game,card-flipping-game,Medium,46.09873804742064,False,"array,hash-table",algorithms
823,Binary Trees With Factors,binary-trees-with-factors,Medium,49.68433749605768,False,"array,hash-table,dynamic-programming",algorithms
824,Goat Latin,goat-latin,Easy,67.9169500998696,False,string,algorithms
825,Friends Of Appropriate Ages,friends-of-appropriate-ages,Medium,46.293050079827964,False,"array,two-pointers,binary-search,sorting",algorithms
826,Most Profit Assigning Work,most-profit-assigning-work,Medium,44.918487686437736,False,"array,two-pointers,binary-search,greedy,sorting",algorithms
827,Making A Large Island,making-a-large-island,Hard,44.90660276482287,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
828,Count Unique Characters of All Substrings of a Given String,count-unique-characters-of-all-substrings-of-a-given-string,Hard,51.62828734292007,False,"hash-table,string,dynamic-programming",algorithms
829,Consecutive Numbers Sum,consecutive-numbers-sum,Hard,41.573482003213144,False,"math,enumeration",algorithms
830,Positions of Large Groups,positions-of-large-groups,Easy,51.82337792852208,False,string,algorithms
831,Masking Personal Information,masking-personal-information,Medium,47.45575534475435,False,string,algorithms
832,Flipping an Image,flipping-an-image,Easy,80.82305773705478,False,"array,two-pointers,matrix,simulation",algorithms
833,Find And Replace in String,find-and-replace-in-string,Medium,53.9752778225157,False,"array,string,sorting",algorithms
834,Sum of Distances in Tree,sum-of-distances-in-tree,Hard,59.16050820925407,False,"dynamic-programming,tree,depth-first-search,graph",algorithms
835,Image Overlap,image-overlap,Medium,63.8326750448833,False,"array,matrix",algorithms
836,Rectangle Overlap,rectangle-overlap,Easy,43.88903736169758,False,"math,geometry",algorithms
837,New 21 Game,new-21-game,Medium,36.23176323468112,False,"math,dynamic-programming,sliding-window,probability-and-statistics",algorithms
838,Push Dominoes,push-dominoes,Medium,56.97126457144882,False,"two-pointers,string,dynamic-programming",algorithms
839,Similar String Groups,similar-string-groups,Hard,48.049373145898244,False,"array,string,depth-first-search,breadth-first-search,union-find",algorithms
840,Magic Squares In Grid,magic-squares-in-grid,Medium,38.6227085343391,False,"array,math,matrix",algorithms
841,Keys and Rooms,keys-and-rooms,Medium,71.5506300426072,False,"depth-first-search,breadth-first-search,graph",algorithms
842,Split Array into Fibonacci Sequence,split-array-into-fibonacci-sequence,Medium,38.42393024347124,False,"string,backtracking",algorithms
843,Guess the Word,guess-the-word,Hard,41.32354522624191,False,"array,math,string,interactive,game-theory",algorithms
844,Backspace String Compare,backspace-string-compare,Easy,48.0728743075483,False,"two-pointers,string,stack,simulation",algorithms
845,Longest Mountain in Array,longest-mountain-in-array,Medium,40.18492800233901,False,"array,two-pointers,dynamic-programming,enumeration",algorithms
846,Hand of Straights,hand-of-straights,Medium,56.12863548758874,False,"array,hash-table,greedy,sorting",algorithms
847,Shortest Path Visiting All Nodes,shortest-path-visiting-all-nodes,Hard,60.87588428941655,False,"dynamic-programming,bit-manipulation,breadth-first-search,graph,bitmask",algorithms
848,Shifting Letters,shifting-letters,Medium,45.12100913256506,False,"array,string",algorithms
849,Maximize Distance to Closest Person,maximize-distance-to-closest-person,Medium,47.62921019980934,False,array,algorithms
850,Rectangle Area II,rectangle-area-ii,Hard,53.88662761838579,False,"array,segment-tree,line-sweep,ordered-set",algorithms
851,Loud and Rich,loud-and-rich,Medium,58.48196207546174,False,"array,depth-first-search,graph,topological-sort",algorithms
852,Peak Index in a Mountain Array,peak-index-in-a-mountain-array,Medium,68.984267657691,False,"array,binary-search",algorithms
853,Car Fleet,car-fleet,Medium,50.31214143366145,False,"array,stack,sorting,monotonic-stack",algorithms
854,K-Similar Strings,k-similar-strings,Hard,40.09581847395854,False,"string,breadth-first-search",algorithms
855,Exam Room,exam-room,Medium,43.45840493921456,False,"design,heap-priority-queue,ordered-set",algorithms
856,Score of Parentheses,score-of-parentheses,Medium,64.69664042622504,False,"string,stack",algorithms
857,Minimum Cost to Hire K Workers,minimum-cost-to-hire-k-workers,Hard,52.18277273536216,False,"array,greedy,sorting,heap-priority-queue",algorithms
858,Mirror Reflection,mirror-reflection,Medium,63.049336305266316,False,"math,geometry,number-theory",algorithms
859,Buddy Strings,buddy-strings,Easy,29.182565130260524,False,"hash-table,string",algorithms
860,Lemonade Change,lemonade-change,Easy,52.84993249558625,False,"array,greedy",algorithms
861,Score After Flipping Matrix,score-after-flipping-matrix,Medium,74.84291577379871,False,"array,greedy,bit-manipulation,matrix",algorithms
862,Shortest Subarray with Sum at Least K,shortest-subarray-with-sum-at-least-k,Hard,26.01405834488541,False,"array,binary-search,queue,sliding-window,heap-priority-queue,prefix-sum,monotonic-queue",algorithms
863,All Nodes Distance K in Binary Tree,all-nodes-distance-k-in-binary-tree,Medium,62.271967800642244,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
864,Shortest Path to Get All Keys,shortest-path-to-get-all-keys,Hard,45.51919501903273,False,"array,bit-manipulation,breadth-first-search,matrix",algorithms
865,Smallest Subtree with all the Deepest Nodes,smallest-subtree-with-all-the-deepest-nodes,Medium,68.9668685429284,False,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
866,Prime Palindrome,prime-palindrome,Medium,25.761810683103143,False,math,algorithms
867,Transpose Matrix,transpose-matrix,Easy,64.33630559665188,False,"array,matrix,simulation",algorithms
868,Binary Gap,binary-gap,Easy,62.22888411319596,False,bit-manipulation,algorithms
869,Reordered Power of 2,reordered-power-of-2,Medium,63.477064165762044,False,"math,sorting,counting,enumeration",algorithms
870,Advantage Shuffle,advantage-shuffle,Medium,51.86531882338783,False,"array,two-pointers,greedy,sorting",algorithms
871,Minimum Number of Refueling Stops,minimum-number-of-refueling-stops,Hard,39.79254501305127,False,"array,dynamic-programming,greedy,heap-priority-queue",algorithms
872,Leaf-Similar Trees,leaf-similar-trees,Easy,67.61172795926663,False,"tree,depth-first-search,binary-tree",algorithms
873,Length of Longest Fibonacci Subsequence,length-of-longest-fibonacci-subsequence,Medium,48.309775241121464,False,"array,hash-table,dynamic-programming",algorithms
874,Walking Robot Simulation,walking-robot-simulation,Medium,39.033695617325506,False,"array,simulation",algorithms
875,Koko Eating Bananas,koko-eating-bananas,Medium,52.098471588862886,False,"array,binary-search",algorithms
876,Middle of the Linked List,middle-of-the-linked-list,Easy,75.71918915805055,False,"linked-list,two-pointers",algorithms
877,Stone Game,stone-game,Medium,69.75614909503885,False,"array,math,dynamic-programming,game-theory",algorithms
878,Nth Magical Number,nth-magical-number,Hard,35.35108184985138,False,"math,binary-search",algorithms
879,Profitable Schemes,profitable-schemes,Hard,40.7170669127411,False,"array,dynamic-programming",algorithms
880,Decoded String at Index,decoded-string-at-index,Medium,28.326784672242756,False,"string,stack",algorithms
881,Boats to Save People,boats-to-save-people,Medium,55.77466692194204,False,"array,two-pointers,greedy,sorting",algorithms
882,Reachable Nodes In Subdivided Graph,reachable-nodes-in-subdivided-graph,Hard,50.06015323244475,False,"graph,heap-priority-queue,shortest-path",algorithms
883,Projection Area of 3D Shapes,projection-area-of-3d-shapes,Easy,71.32825160554589,False,"array,math,geometry,matrix",algorithms
884,Uncommon Words from Two Sentences,uncommon-words-from-two-sentences,Easy,66.39136067159578,False,"hash-table,string",algorithms
885,Spiral Matrix III,spiral-matrix-iii,Medium,73.50719201712637,False,"array,matrix,simulation",algorithms
886,Possible Bipartition,possible-bipartition,Medium,50.03695715727753,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
887,Super Egg Drop,super-egg-drop,Hard,27.118876202389487,False,"math,binary-search,dynamic-programming",algorithms
888,Fair Candy Swap,fair-candy-swap,Easy,60.73426426046691,False,"array,hash-table,binary-search,sorting",algorithms
889,Construct Binary Tree from Preorder and Postorder Traversal,construct-binary-tree-from-preorder-and-postorder-traversal,Medium,71.01694505547633,False,"array,hash-table,divide-and-conquer,tree,binary-tree",algorithms
890,Find and Replace Pattern,find-and-replace-pattern,Medium,77.50498590193247,False,"array,hash-table,string",algorithms
891,Sum of Subsequence Widths,sum-of-subsequence-widths,Hard,36.69047666158808,False,"array,math,sorting",algorithms
892,Surface Area of 3D Shapes,surface-area-of-3d-shapes,Easy,64.08324701007628,False,"array,math,geometry,matrix",algorithms
893,Groups of Special-Equivalent Strings,groups-of-special-equivalent-strings,Medium,71.11244967187649,False,"array,hash-table,string",algorithms
894,All Possible Full Binary Trees,all-possible-full-binary-trees,Medium,79.95473626028891,False,"dynamic-programming,tree,recursion,memoization,binary-tree",algorithms
895,Maximum Frequency Stack,maximum-frequency-stack,Hard,66.60024457406283,False,"hash-table,stack,design,ordered-set",algorithms
896,Monotonic Array,monotonic-array,Easy,58.37482388224687,False,array,algorithms
897,Increasing Order Search Tree,increasing-order-search-tree,Easy,78.37923554112169,False,"stack,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
898,Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,Medium,37.257990259032205,False,"array,dynamic-programming,bit-manipulation",algorithms
899,Orderly Queue,orderly-queue,Hard,66.19626196875096,False,"math,string,sorting",algorithms
900,RLE Iterator,rle-iterator,Medium,59.409286650439995,False,"array,design,counting,iterator",algorithms
901,Online Stock Span,online-stock-span,Medium,65.24712980908859,False,"stack,design,monotonic-stack,data-stream",algorithms
902,Numbers At Most N Given Digit Set,numbers-at-most-n-given-digit-set,Hard,41.464730850257894,False,"array,math,string,binary-search,dynamic-programming",algorithms
903,Valid Permutations for DI Sequence,valid-permutations-for-di-sequence,Hard,57.61792651139326,False,dynamic-programming,algorithms
904,Fruit Into Baskets,fruit-into-baskets,Medium,43.702968386296014,False,"array,hash-table,sliding-window",algorithms
905,Sort Array By Parity,sort-array-by-parity,Easy,75.57889532598912,False,"array,two-pointers,sorting",algorithms
906,Super Palindromes,super-palindromes,Hard,38.89175612441508,False,"math,enumeration",algorithms
907,Sum of Subarray Minimums,sum-of-subarray-minimums,Medium,35.74246043151207,False,"array,dynamic-programming,stack,monotonic-stack",algorithms
908,Smallest Range I,smallest-range-i,Easy,68.28601532021527,False,"array,math",algorithms
909,Snakes and Ladders,snakes-and-ladders,Medium,45.095763969012694,False,"array,breadth-first-search,matrix",algorithms
910,Smallest Range II,smallest-range-ii,Medium,35.230958844033786,False,"array,math,greedy,sorting",algorithms
911,Online Election,online-election,Medium,52.16555299416783,False,"array,hash-table,binary-search,design",algorithms
912,Sort an Array,sort-an-array,Medium,59.42098013552596,False,"array,divide-and-conquer,sorting,heap-priority-queue,merge-sort,bucket-sort,radix-sort,counting-sort",algorithms
913,Cat and Mouse,cat-and-mouse,Hard,34.81782198315234,False,"math,dynamic-programming,graph,topological-sort,memoization,game-theory",algorithms
914,X of a Kind in a Deck of Cards,x-of-a-kind-in-a-deck-of-cards,Easy,31.119890821022327,False,"array,hash-table,math,counting,number-theory",algorithms
915,Partition Array into Disjoint Intervals,partition-array-into-disjoint-intervals,Medium,48.49821192441228,False,array,algorithms
916,Word Subsets,word-subsets,Medium,53.7037864236685,False,"array,hash-table,string",algorithms
917,Reverse Only Letters,reverse-only-letters,Easy,62.150668982497656,False,"two-pointers,string",algorithms
918,Maximum Sum Circular Subarray,maximum-sum-circular-subarray,Medium,42.97349378555971,False,"array,divide-and-conquer,dynamic-programming,queue,monotonic-queue",algorithms
919,Complete Binary Tree Inserter,complete-binary-tree-inserter,Medium,65.13093665652099,False,"tree,breadth-first-search,design,binary-tree",algorithms
920,Number of Music Playlists,number-of-music-playlists,Hard,50.72711719418306,False,"math,dynamic-programming,combinatorics",algorithms
921,Minimum Add to Make Parentheses Valid,minimum-add-to-make-parentheses-valid,Medium,75.68523984139762,False,"string,stack,greedy",algorithms
922,Sort Array By Parity II,sort-array-by-parity-ii,Easy,70.6532257276255,False,"array,two-pointers,sorting",algorithms
923,3Sum With Multiplicity,3sum-with-multiplicity,Medium,45.3016482788638,False,"array,hash-table,two-pointers,sorting,counting",algorithms
924,Minimize Malware Spread,minimize-malware-spread,Hard,42.11812349717201,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
925,Long Pressed Name,long-pressed-name,Easy,33.06892631662504,False,"two-pointers,string",algorithms
926,Flip String to Monotone Increasing,flip-string-to-monotone-increasing,Medium,61.46263922127322,False,"string,dynamic-programming",algorithms
927,Three Equal Parts,three-equal-parts,Hard,39.55783375457928,False,"array,math",algorithms
928,Minimize Malware Spread II,minimize-malware-spread-ii,Hard,42.76611083978697,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
929,Unique Email Addresses,unique-email-addresses,Easy,67.09340480104387,False,"array,hash-table,string",algorithms
930,Binary Subarrays With Sum,binary-subarrays-with-sum,Medium,52.25526777875329,False,"array,hash-table,sliding-window,prefix-sum",algorithms
931,Minimum Falling Path Sum,minimum-falling-path-sum,Medium,69.10917023042613,False,"array,dynamic-programming,matrix",algorithms
932,Beautiful Array,beautiful-array,Medium,65.21753401276811,False,"array,math,divide-and-conquer",algorithms
933,Number of Recent Calls,number-of-recent-calls,Easy,73.15254763074218,False,"design,queue,data-stream",algorithms
934,Shortest Bridge,shortest-bridge,Medium,54.36553781425665,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
935,Knight Dialer,knight-dialer,Medium,50.565538304912195,False,dynamic-programming,algorithms
936,Stamping The Sequence,stamping-the-sequence,Hard,62.798710929223766,False,"string,stack,greedy,queue",algorithms
937,Reorder Data in Log Files,reorder-data-in-log-files,Medium,56.39068572579553,False,"array,string,sorting",algorithms
938,Range Sum of BST,range-sum-of-bst,Easy,85.86242650870865,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
939,Minimum Area Rectangle,minimum-area-rectangle,Medium,52.9386965686594,False,"array,hash-table,math,geometry,sorting",algorithms
940,Distinct Subsequences II,distinct-subsequences-ii,Hard,43.86684967285423,False,"string,dynamic-programming",algorithms
941,Valid Mountain Array,valid-mountain-array,Easy,33.39518229772782,False,array,algorithms
942,DI String Match,di-string-match,Easy,77.394033608975,False,"array,two-pointers,string,greedy",algorithms
943,Find the Shortest Superstring,find-the-shortest-superstring,Hard,44.41577085434006,False,"array,string,dynamic-programming,bit-manipulation,bitmask",algorithms
944,Delete Columns to Make Sorted,delete-columns-to-make-sorted,Easy,74.78300192740828,False,"array,string",algorithms
945,Minimum Increment to Make Array Unique,minimum-increment-to-make-array-unique,Medium,51.20749171195188,False,"array,greedy,sorting,counting",algorithms
946,Validate Stack Sequences,validate-stack-sequences,Medium,69.42276716827263,False,"array,stack,simulation",algorithms
947,Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,Medium,58.89076455396535,False,"depth-first-search,union-find,graph",algorithms
948,Bag of Tokens,bag-of-tokens,Medium,52.095567158860256,False,"array,two-pointers,greedy,sorting",algorithms
949,Largest Time for Given Digits,largest-time-for-given-digits,Medium,35.15638979350821,False,"string,enumeration",algorithms
950,Reveal Cards In Increasing Order,reveal-cards-in-increasing-order,Medium,77.75197938192203,False,"array,queue,sorting,simulation",algorithms
951,Flip Equivalent Binary Trees,flip-equivalent-binary-trees,Medium,66.79344024456591,False,"tree,depth-first-search,binary-tree",algorithms
952,Largest Component Size by Common Factor,largest-component-size-by-common-factor,Hard,39.98014570753479,False,"array,math,union-find",algorithms
953,Verifying an Alien Dictionary,verifying-an-alien-dictionary,Easy,54.48252015071302,False,"array,hash-table,string",algorithms
954,Array of Doubled Pairs,array-of-doubled-pairs,Medium,39.051651715447235,False,"array,hash-table,greedy,sorting",algorithms
955,Delete Columns to Make Sorted II,delete-columns-to-make-sorted-ii,Medium,34.709732553848546,False,"array,string,greedy",algorithms
956,Tallest Billboard,tallest-billboard,Hard,39.785214162908325,False,"array,dynamic-programming",algorithms
957,Prison Cells After N Days,prison-cells-after-n-days,Medium,39.04133174351911,False,"array,hash-table,math,bit-manipulation",algorithms
958,Check Completeness of a Binary Tree,check-completeness-of-a-binary-tree,Medium,56.19103942858127,False,"tree,breadth-first-search,binary-tree",algorithms
959,Regions Cut By Slashes,regions-cut-by-slashes,Medium,69.06079875566128,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
960,Delete Columns to Make Sorted III,delete-columns-to-make-sorted-iii,Hard,57.166268670693455,False,"array,string,dynamic-programming",algorithms
961,N-Repeated Element in Size 2N Array,n-repeated-element-in-size-2n-array,Easy,76.07405508051,False,"array,hash-table",algorithms
962,Maximum Width Ramp,maximum-width-ramp,Medium,48.83646718051941,False,"array,stack,monotonic-stack",algorithms
963,Minimum Area Rectangle II,minimum-area-rectangle-ii,Medium,54.610175377669734,False,"array,math,geometry",algorithms
964,Least Operators to Express Number,least-operators-to-express-number,Hard,47.877869207449116,False,"math,dynamic-programming,memoization",algorithms
965,Univalued Binary Tree,univalued-binary-tree,Easy,69.75474840252662,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
966,Vowel Spellchecker,vowel-spellchecker,Medium,51.40436257356983,False,"array,hash-table,string",algorithms
967,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,Medium,57.415302844906705,False,"backtracking,breadth-first-search",algorithms
968,Binary Tree Cameras,binary-tree-cameras,Hard,46.58335270867241,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
969,Pancake Sorting,pancake-sorting,Medium,70.1720632466856,False,"array,two-pointers,greedy,sorting",algorithms
970,Powerful Integers,powerful-integers,Medium,43.6328808917087,False,"hash-table,math",algorithms
971,Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,Medium,50.03115426553819,False,"tree,depth-first-search,binary-tree",algorithms
972,Equal Rational Numbers,equal-rational-numbers,Hard,43.119329593462155,False,"math,string",algorithms
973,K Closest Points to Origin,k-closest-points-to-origin,Medium,65.75768596726772,False,"array,math,divide-and-conquer,geometry,sorting,heap-priority-queue,quickselect",algorithms
974,Subarray Sums Divisible by K,subarray-sums-divisible-by-k,Medium,54.332761388166276,False,"array,hash-table,prefix-sum",algorithms
975,Odd Even Jump,odd-even-jump,Hard,38.90522542632996,False,"array,dynamic-programming,stack,monotonic-stack,ordered-set",algorithms
976,Largest Perimeter Triangle,largest-perimeter-triangle,Easy,54.68536462906132,False,"array,math,greedy,sorting",algorithms
977,Squares of a Sorted Array,squares-of-a-sorted-array,Easy,71.88958057577763,False,"array,two-pointers,sorting",algorithms
978,Longest Turbulent Subarray,longest-turbulent-subarray,Medium,47.18792789326574,False,"array,dynamic-programming,sliding-window",algorithms
979,Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,Medium,72.22978996541026,False,"tree,depth-first-search,binary-tree",algorithms
980,Unique Paths III,unique-paths-iii,Hard,81.72752947589532,False,"array,backtracking,bit-manipulation,matrix",algorithms
981,Time Based Key-Value Store,time-based-key-value-store,Medium,52.17501019405469,False,"hash-table,string,binary-search,design",algorithms
982,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,Hard,57.47082161704095,False,"array,hash-table,bit-manipulation",algorithms
983,Minimum Cost For Tickets,minimum-cost-for-tickets,Medium,65.83324277331015,False,"array,dynamic-programming",algorithms
984,String Without AAA or BBB,string-without-aaa-or-bbb,Medium,43.218694607889404,False,"string,greedy",algorithms
985,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,Medium,68.12684442143411,False,"array,simulation",algorithms
986,Interval List Intersections,interval-list-intersections,Medium,71.30572797670797,False,"array,two-pointers",algorithms
987,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,Hard,45.12986790139896,False,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
988,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,Medium,50.26356589147287,False,"string,tree,depth-first-search,binary-tree",algorithms
989,Add to Array-Form of Integer,add-to-array-form-of-integer,Easy,47.050558257932806,False,"array,math",algorithms
990,Satisfiability of Equality Equations,satisfiability-of-equality-equations,Medium,50.504930225741596,False,"array,string,union-find,graph",algorithms
991,Broken Calculator,broken-calculator,Medium,54.12047634224785,False,"math,greedy",algorithms
992,Subarrays with K Different Integers,subarrays-with-k-different-integers,Hard,54.62765229702158,False,"array,hash-table,sliding-window,counting",algorithms
993,Cousins in Binary Tree,cousins-in-binary-tree,Easy,54.64194831645174,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
994,Rotting Oranges,rotting-oranges,Medium,52.98480075843298,False,"array,breadth-first-search,matrix",algorithms
995,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,Hard,51.19200161855948,False,"array,bit-manipulation,queue,sliding-window,prefix-sum",algorithms
996,Number of Squareful Arrays,number-of-squareful-arrays,Hard,49.16296060991105,False,"array,math,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
997,Find the Town Judge,find-the-town-judge,Easy,49.50807383958776,False,"array,hash-table,graph",algorithms
998,Maximum Binary Tree II,maximum-binary-tree-ii,Medium,67.34304692521962,False,"tree,binary-tree",algorithms
999,Available Captures for Rook,available-captures-for-rook,Easy,68.16832033183286,False,"array,matrix,simulation",algorithms
1000,Minimum Cost to Merge Stones,minimum-cost-to-merge-stones,Hard,42.256637168141594,False,"array,dynamic-programming",algorithms
1001,Grid Illumination,grid-illumination,Hard,36.14200171086399,False,"array,hash-table",algorithms
1002,Find Common Characters,find-common-characters,Easy,68.53119537135873,False,"array,hash-table,string",algorithms
1003,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,Medium,58.29434033247901,False,"string,stack",algorithms
1004,Max Consecutive Ones III,max-consecutive-ones-iii,Medium,63.223713073204216,False,"array,binary-search,sliding-window,prefix-sum",algorithms
1005,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,Easy,50.846631396332455,False,"array,greedy,sorting",algorithms
1006,Clumsy Factorial,clumsy-factorial,Medium,55.53234970468684,False,"math,stack,simulation",algorithms
1007,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,Medium,52.25144249683088,False,"array,greedy",algorithms
1008,Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,Medium,81.19244484501745,False,"array,stack,tree,binary-search-tree,monotonic-stack,binary-tree",algorithms
1009,Complement of Base 10 Integer,complement-of-base-10-integer,Easy,61.455244199799516,False,bit-manipulation,algorithms
1010,Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,Medium,52.734008277394075,False,"array,hash-table,counting",algorithms
1011,Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,Medium,67.73838125698197,False,"array,binary-search",algorithms
1012,Numbers With Repeated Digits,numbers-with-repeated-digits,Hard,39.746320998983975,False,"math,dynamic-programming",algorithms
1013,Partition Array Into Three Parts With Equal Sum,partition-array-into-three-parts-with-equal-sum,Easy,42.68928936327471,False,"array,greedy",algorithms
1014,Best Sightseeing Pair,best-sightseeing-pair,Medium,59.42258703651287,False,"array,dynamic-programming",algorithms
1015,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,Medium,46.843275875764554,False,"hash-table,math",algorithms
1016,Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,Medium,57.24089177026398,False,string,algorithms
1017,Convert to Base -2,convert-to-base-2,Medium,60.835223482321545,False,math,algorithms
1018,Binary Prefix Divisible By 5,binary-prefix-divisible-by-5,Easy,46.83310450654176,False,array,algorithms
1019,Next Greater Node In Linked List,next-greater-node-in-linked-list,Medium,59.92582628383051,False,"array,linked-list,stack,monotonic-stack",algorithms
1020,Number of Enclaves,number-of-enclaves,Medium,68.69697409062351,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1021,Remove Outermost Parentheses,remove-outermost-parentheses,Easy,80.71905822462615,False,"string,stack",algorithms
1022,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,Easy,73.52079052930242,False,"tree,depth-first-search,binary-tree",algorithms
1023,Camelcase Matching,camelcase-matching,Medium,60.785129698987376,False,"two-pointers,string,trie,string-matching",algorithms
1024,Video Stitching,video-stitching,Medium,50.43663471778488,False,"array,dynamic-programming,greedy",algorithms
1025,Divisor Game,divisor-game,Easy,67.61841732060131,False,"math,dynamic-programming,brainteaser,game-theory",algorithms
1026,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,Medium,75.76506978273213,False,"tree,depth-first-search,binary-tree",algorithms
1027,Longest Arithmetic Subsequence,longest-arithmetic-subsequence,Medium,46.70996474299499,False,"array,hash-table,binary-search,dynamic-programming",algorithms
1028,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,Hard,73.33471854275967,False,"string,tree,depth-first-search,binary-tree",algorithms
1029,Two City Scheduling,two-city-scheduling,Medium,65.3075535345797,False,"array,greedy,sorting",algorithms
1030,Matrix Cells in Distance Order,matrix-cells-in-distance-order,Easy,69.71735451659372,False,"array,math,geometry,sorting,matrix",algorithms
1031,Maximum Sum of Two Non-Overlapping Subarrays,maximum-sum-of-two-non-overlapping-subarrays,Medium,59.61377720132583,False,"array,dynamic-programming,sliding-window",algorithms
1032,Stream of Characters,stream-of-characters,Hard,51.631250394098,False,"array,string,design,trie,data-stream",algorithms
1033,Moving Stones Until Consecutive,moving-stones-until-consecutive,Medium,46.173699561449524,False,"math,brainteaser",algorithms
1034,Coloring A Border,coloring-a-border,Medium,49.11299103777536,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
1035,Uncrossed Lines,uncrossed-lines,Medium,59.180658969643986,False,"array,dynamic-programming",algorithms
1036,Escape a Large Maze,escape-a-large-maze,Hard,34.16389602538915,False,"array,hash-table,depth-first-search,breadth-first-search",algorithms
1037,Valid Boomerang,valid-boomerang,Easy,36.992778002063424,False,"array,math,geometry",algorithms
1038,Binary Search Tree to Greater Sum Tree,binary-search-tree-to-greater-sum-tree,Medium,85.54353231697907,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1039,Minimum Score Triangulation of Polygon,minimum-score-triangulation-of-polygon,Medium,55.600197595916356,False,"array,dynamic-programming",algorithms
