bucket_topic_number,bucket_topic,book_topic_number,book_topic,score
354,"discussed section, discussed section discussed, section discussed section, section discussed",0,Introduction to Computer Networks,0.0
355,"pp, peer, file, distributing file",2,Network Topologies and Architectures,0.20708616702078297
356,"answer, following question, answer following question, answer following",0,Introduction to Computer Networks,0.0
357,"fec, forward error correction, forward error, interleaving",0,Introduction to Computer Networks,0.0
358,"protocol shown, fig protocol, protocol shown figure, protocol shown fig",0,Introduction to Computer Networks,0.0
359,"sequence number, sequence, sequence number frame, number frame",0,Introduction to Computer Networks,0.0
360,"networking, design, network designer, innovation",21,Network Design and Planning,0.5344828406035977
361,"content, content distribution, content distribution network, distribution network",19,Software-Defined Networking (SDN),0.293820391056047
362,"stopandwait, stop wait, wait protocol, wait",0,Introduction to Computer Networks,0.0
363,"code, advanced code, simple code, block code",0,Introduction to Computer Networks,0.0
364,"udp, socket programming, clientserver application, udp client",5,TCP/IP Protocol Suite,0.11231977787816633
365,"acknowledgement, receipt, end acknowledgement, end end acknowledgement",0,Introduction to Computer Networks,0.0
366,"joe, florida, orlando, gas station",0,Introduction to Computer Networks,0.0
367,"true false, true, false, true false true",0,Introduction to Computer Networks,0.0
368,"station, transmits frame, frame, station transmits frame",0,Introduction to Computer Networks,0.0
369,"ethernet frame, ethernet, frame ethernet, frame ethernet frame",8,Ethernet and LAN Technologies,0.3775854262106298
370,"mime type, mime, type, existing association",0,Introduction to Computer Networks,0.0
371,"packet lifetime, lifetime, maximum packet lifetime, maximum packet",0,Introduction to Computer Networks,0.0
372,"mobility, nomadic, situation laptop, gain access",10,Network Security and Threats,0.14050203874169237
373,"voice, voice data, digital voice, data traffic",16,Quality of Service (QoS),0.3991310864887879
374,"sin, fourier, co, amplitude",0,Introduction to Computer Networks,0.0
375,"multiplexing, inverse multiplexing, inverse, multiplexing section",0,Introduction to Computer Networks,0.0
376,"message fig, fig message, message shown, fig message shown",0,Introduction to Computer Networks,0.0
377,"sends frame, trying send, frame, frame sender",0,Introduction to Computer Networks,0.0
378,"transmission rate, link transmission, rc, link transmission rate",3,Network Devices and Hardware,0.12244908253170537
379,"ellen, dean, marilyn, letter",0,Introduction to Computer Networks,0.0
380,"session key, session, key, session key computed",13,Network Routing and Switching,0.12904263365764018
381,"choke packet, choke, choke packet reach, required reduce",0,Introduction to Computer Networks,0.0
382,"replay attack, replay, attack, defend replay attack",0,Introduction to Computer Networks,0.0
383,"mpls, label, label switching, multiprotocol label",13,Network Routing and Switching,0.645213168288201
384,"quantum, quantum cryptography, photon, cryptography",24,Emerging Trends in Networking,0.12464260208115907
385,"internet traffic, cisco, majority internet, traffic video",16,Quality of Service (QoS),0.49085777939017716
386,"multiple bit, padded, length, message bit",20,Network Virtualization,0.1395137093196
387,"access point, point, access, building access point",10,Network Security and Threats,0.14050203874169237
388,"follow, follow route, packet follow, route",0,Introduction to Computer Networks,0.0
389,"trudy, trudy trudy, trick, got",0,Introduction to Computer Networks,0.0
390,"happens happens, happens happens happens, happens, happen",0,Introduction to Computer Networks,0.0
391,"tape, magnetic, ultrium tape, magnetic tape",0,Introduction to Computer Networks,0.0
392,"host sends segment, sends segment, host sends, segment host",14,VLANs (Virtual LANs),0.16613339333394275
393,"public key, certificate, public, certification",12,VPN (Virtual Private Network),0.12197574167578254
394,"tollbooth, caravan, car, car caravan",0,Introduction to Computer Networks,0.0
395,"network management, software, subramanian, network application",15,Network Management and Troubleshooting,0.37868707990789263
396,"army, war, army problem, soldier",0,Introduction to Computer Networks,0.0
397,"buffer, bd, offered load, ac",0,Introduction to Computer Networks,0.0
398,"sneaky, consumer, online, sale",0,Introduction to Computer Networks,0.0
399,"bridge, spanning tree, spanning, tree",0,Introduction to Computer Networks,0.0
400,"route, route route, lie, rest route discover",0,Introduction to Computer Networks,0.0
401,"terminal, hidden terminal, terminal problem, hidden",0,Introduction to Computer Networks,0.0
402,"check bit, bit check bit, bit check, bit",0,Introduction to Computer Networks,0.0
403,"chunk, peer, chunk peer, torrent",2,Network Topologies and Architectures,0.20708616702078297
404,"nak, sender time, frame, eventually sender",0,Introduction to Computer Networks,0.0
405,"udp streaming, streaming, udp, video",5,TCP/IP Protocol Suite,0.12557732927662849
406,"ethernet frame, ethernet frame containing, bob laptop, switch delivers",8,Ethernet and LAN Technologies,0.3775854262106298
407,"match, guarantee, guarantee hard, hard match short",0,Introduction to Computer Networks,0.0
408,"finish, finish time, time packet, round",0,Introduction to Computer Networks,0.0
409,"message authentication code, authentication code, message authentication, mac",0,Introduction to Computer Networks,0.0
410,"macroblock, previous frame, macroblocks, previous",0,Introduction to Computer Networks,0.0
411,"checksum, checksummed, checksummed frame, checksum recomputed",0,Introduction to Computer Networks,0.0
412,"close, close connection, wait connection, client close",2,Network Topologies and Architectures,0.10354308351039149
413,"thermostat, appliance, laptop, console",0,Introduction to Computer Networks,0.0
414,"power, power management, electrical power, management",15,Network Management and Troubleshooting,0.5214279110983442
415,"dhts, hash table, distributed hash, distributed hash table",0,Introduction to Computer Networks,0.0
416,"gbps, mbps ethernet, mbps, gbps ethernet",8,Ethernet and LAN Technologies,0.3775854262106298
417,"export, export license, license, government",0,Introduction to Computer Networks,0.0
418,"point point link, point link, pointtopoint, point",0,Introduction to Computer Networks,0.0
419,"error detection, detection correction, error detection correction, correction",11,Firewall and Intrusion Detection Systems,0.5256712641654144
420,"age seq, seq age, seq age seq, age seq age",0,Introduction to Computer Networks,0.0
421,"topology, topology shown, topology fig, view example",0,Introduction to Computer Networks,0.0
422,"dtrans, dtrans time, dprop, suppose dprop",0,Introduction to Computer Networks,0.0
423,"communication channel, underlying channel, channel, assumed error",0,Introduction to Computer Networks,0.29168138456566756
424,"kerberos, needham schroeder, schroeder, needham",0,Introduction to Computer Networks,0.0
425,"transit, transit traffic, transit service, balance",16,Quality of Service (QoS),0.7681312349768491
426,"id sensor, id, sensor, intrusion",11,Firewall and Intrusion Detection Systems,0.5256712641654144
427,"multiplexing demultiplexing, demultiplexing, multiplexing, transportlayer multiplexing demultiplexing",0,Introduction to Computer Networks,0.0
428,"time lr, lr, entire packet, bit router",0,Introduction to Computer Networks,0.0
429,"saw section, saw section saw, section saw section, section saw",0,Introduction to Computer Networks,0.0
430,"shift keying, keying, shift, amplitude",0,Introduction to Computer Networks,0.0
431,"socket, network application, socket programming, berkeley",19,Software-Defined Networking (SDN),0.293820391056047
432,"msec, second packet, packet msec, spacing",0,Introduction to Computer Networks,0.0
433,"come come, come, thing go resigning, thing go",0,Introduction to Computer Networks,0.0
434,"wireless, technical challenge, challenge, distinction challenge posed",9,Wireless Networking,0.6522252286861554
435,"buffer, receiver, dedicate, buffering",0,Introduction to Computer Networks,0.0
436,"array, state array, state, min",0,Introduction to Computer Networks,0.0
437,"hash, hash function, hash hm, creates message",0,Introduction to Computer Networks,0.0
438,"case shown, figure case, case shown figure, shown figure case",0,Introduction to Computer Networks,0.0
439,"rack, simultaneous flow, host rack, simultaneous",0,Introduction to Computer Networks,0.0
440,"learned section, section learned section, section learned, learned section learned",0,Introduction to Computer Networks,0.0
441,"network layer ready, layer ready, network layer, ready event",4,Network Layers and the OSI Model,0.19583476740674993
442,"receiver, wait low power, initially receiver, interested knowing number",0,Introduction to Computer Networks,0.0
443,"roundabout, car, exit, ramp",0,Introduction to Computer Networks,0.0
444,"destination, address destination, destination ip, destination address",5,TCP/IP Protocol Suite,0.46650238617079365
445,"polling, master node, polling protocol, node",0,Introduction to Computer Networks,0.0
446,"zigbee, personal area network, personal area, zigbee network",19,Software-Defined Networking (SDN),0.293820391056047
447,"isolation, class, isolation class, providing isolation",0,Introduction to Computer Networks,0.0
448,"packet loss, loss, packet loss probability, loss probability",0,Introduction to Computer Networks,0.0
449,"itu, tor, tor itu, itu tor",0,Introduction to Computer Networks,0.0
450,"range, range range, older block range, range negligible",0,Introduction to Computer Networks,0.0
451,"packet containing, bit suppose, packet byte, containing",0,Introduction to Computer Networks,0.0
452,"sublayer, mac sublayer, mac sublayer protocol, sublayer protocol",0,Introduction to Computer Networks,0.0
453,"peering, relationship, advertisement, peering relationship",0,Introduction to Computer Networks,0.0
454,"aloha, slotted, slotted aloha, aloha protocol",0,Introduction to Computer Networks,0.0
455,"metcalfe, boggs, metcalfe boggs, network metcalfe boggs",19,Software-Defined Networking (SDN),0.293820391056047
456,"mapping, possible mapping, mapping possible mapping, mapping possible",0,Introduction to Computer Networks,0.0
457,"reverse path forwarding, reverse path, path forwarding, reverse",13,Network Routing and Switching,0.22873153453529266
458,"context switch, kernel, context, receiving process",4,Network Layers and the OSI Model,0.14804915820031117
459,"drop packet, router drop packet, router drop, drop",0,Introduction to Computer Networks,0.0
460,"ascii, character, ascii representation, letter uppercase",0,Introduction to Computer Networks,0.0
461,"format, output format, output format long, format long unambiguous",0,Introduction to Computer Networks,0.0
462,"pp, pp architecture, architecture, minimal reliance",2,Network Topologies and Architectures,0.3336431716830679
463,"rtp, rtp stream, stream, audio video",0,Introduction to Computer Networks,0.0
464,"adapter, aging time, address fefa, fefa",0,Introduction to Computer Networks,0.0
465,"cell, frequency, neighboring cell, frequency reused",0,Introduction to Computer Networks,0.0
466,"server executes, executes, listen, establish connection",2,Network Topologies and Architectures,0.10354308351039149
467,"common factor, number chosen, force suitable value, suitable value common",0,Introduction to Computer Networks,0.0
468,"wave, earth, band, lf mf band",0,Introduction to Computer Networks,0.0
469,"hop, metric, distance hop, execution instance",0,Introduction to Computer Networks,0.0
470,"blocked, traffic blocked, network allowed, host traffic",16,Quality of Service (QoS),0.6282985486027576
471,"movie, metafile, linked, step",0,Introduction to Computer Networks,0.0
472,"scenario, scenario shown figure, scenario shown, shown figure scenario",0,Introduction to Computer Networks,0.0
473,"broadcast, broadcast lan, connected broadcast, broadcast link",8,Ethernet and LAN Technologies,0.629309043684383
474,"region, hierarchy, cluster, hierarchical routing",13,Network Routing and Switching,0.3871279009729205
475,"packet size, overhead, small packet, small packet size",0,Introduction to Computer Networks,0.0
476,"routing table, initial routing table, initial routing, table",13,Network Routing and Switching,0.3871279009729205
477,"router router, packet source, packet make, hop",0,Introduction to Computer Networks,0.0
478,"multimedia, multimedia networking, networking, support multimedia",24,Emerging Trends in Networking,0.43115713442073506
479,"knapsack, weight, object, algorithm knapsack algorithm",0,Introduction to Computer Networks,0.0
480,"index, index distributed, distributed, peer",2,Network Topologies and Architectures,0.20708616702078297
481,"city, philadelphia, toronto hong kong, toronto hong",0,Introduction to Computer Networks,0.0
482,"error, error correcting code, correcting code, error correcting",0,Introduction to Computer Networks,0.0
483,"mechanism, studied section, machinery resolution, mechanism driven need",7,DNS (Domain Name System),0.1226577389943041
484,"symbol, volt, represent bit, volt represent",0,Introduction to Computer Networks,0.0
485,"movie, music, movie rental, sharing",0,Introduction to Computer Networks,0.0
486,"turn, processed turn wrong, problem way dealing, unecessary",0,Introduction to Computer Networks,0.0
