bucket_topic_number,bucket_topic,book_topic_number,book_topic,score
212,"mac address, mac, address field, address, contains mac, contains mac address, ap, address mac, mac address destination, wireless station",9,Wireless Networking,0.652225229
213,"fsm, fsm description, description, fsm figure, state fsm, extended fsm, rdt, initial state fsm, fsm specification, initial state",0,Introduction to Computer Networks,0
214,"frame, bit frame, bit, error, zero appended, frame zero appended, frame start end, frame zero, appended, frame start",0,Introduction to Computer Networks,0
215,"vlr, hlr, visited network, visited, roaming, mobile user, location register, location, roaming number, mobile",19,Software-Defined Networking (SDN),0.293820391
216,"authentication, authentication protocol, authorization, simple authentication, authentication authentication, mutual authentication, mutual, password, authenticate, authentication server",2,Network Topologies and Architectures,0.103543084
217,"communication, communication possible, communicate, communication people, communicate communicate, sending communication possible, sending communication, communicate communicate communicate, communication possible sending, possible sending communication",0,Introduction to Computer Networks,0.291681385
218,"spam, mail, spammer, junk, junk mail, spam email, mail spam, incoming mail, probably, likely spam",0,Introduction to Computer Networks,0
219,"tcp, tcp implementation, tcp us, ip product, ha et, al tcp, mail order, ha et al, tcp ip product, et al tcp",1,Network Models and Protocols,0.470897156
220,"forwarding, generalized forwarding, generalized, assured forwarding, assured, expedited forwarding, simple diffserv, simple diffserv network, section generalized forwarding, forwarding differ",13,Network Routing and Switching,0.231471589
221,"access protocol, multiple access, multiple access protocol, random access, access, random access protocol, random, channel partitioning, multiple, partitioning",10,Network Security and Threats,0.12237091
222,"connection, connection establishment, establishment, establishing connection, assume connection, connection management, flow process, flow process process, data flow process, establishing",4,Network Layers and the OSI Model,0.143534167
223,"case, case case, consider case, case likely, case consider case, case consider, professional, consider, likely, hardwired manufacturer case",0,Introduction to Computer Networks,0
224,"hot potato, potato, hot potato routing, potato routing, hot, route, bgp, routeselection algorithm, routeselection, bgp route",13,Network Routing and Switching,0.387127901
225,"tcp ip, model, ip model, tcp ip model, osi, reference model, tcp ip reference, ip reference, ip reference model, reference",1,Network Models and Protocols,0.64872561
226,"modem, cable modem, minislots, minislot, cmts, downstream channel, upstream, downstream, headend, cable",0,Introduction to Computer Networks,0
227,"application buffer, client application, client application buffer, buffer, client, server sends bit, sends bit, time ttf client, time ttf, sends bit constant",2,Network Topologies and Architectures,0.125564432
228,"web server, web, companion website, website, assignment, server, skeleton code, skeleton, companion, apache",2,Network Topologies and Architectures,0.103543084
229,"audio, low, high low, audio http, audio application, low low, low medium, http traffic, low high, audio packet",16,Quality of Service (QoS),0.394639633
230,"envelope, body, smtp, header, email, message, email address, recipient, ascii, header message",0,Introduction to Computer Networks,0
231,"label, flow label, path label, different label, label field, single label, set label, label switch, way network, removed",20,Network Virtualization,0.110878914
232,"samplertt, estimatedrtt, samplertt value, value, rtt, devrtt, estimatedrtt samplertt, sample, fluctuation, sample rtt",0,Introduction to Computer Networks,0
233,"consider figure, figure consider figure, consider figure consider, figure consider, consider, figure, learning feature nicely, insight consider, insight consider figure, learning feature",0,Introduction to Computer Networks,0
234,"aloha, slotted aloha, slotted, efficiency slotted aloha, efficiency slotted, efficiency, pure, pure aloha, maximum efficiency, maximum efficiency pure",21,Network Design and Planning,0.125590277
235,"handoff, base station, base, station, handover, old base station, old base, cell, new base, new base station",0,Introduction to Computer Networks,0
236,"ipv datagram, datagram format, ipv, ipv datagram format, datagram, format, version, section ipv datagram, section ipv, format ipv",0,Introduction to Computer Networks,0
237,"attack, bad guy, guy, security, network security, bad, do attack, do, prevalent, network attack",22,Wireless Security,0.483287198
238,"xml, xhtml, html, language, xhtml basic, xslt, called xhtml, html defined, xml document, extensible",19,Software-Defined Networking (SDN),0.478414549
239,"data sent, data transmitted, transmit data, data, transmit data sent, data soon, sender data, want send data, send data, want send",13,Network Routing and Switching,0.292222433
240,"gsm, mobile phone, phone, europe, mobile, european, gsm global, gsm global mobile, deployed, global mobile",0,Introduction to Computer Networks,0
241,"file, large file, file host, host sending, sending large file, sending large, host host, host, host tcp connection, file bit host",1,Network Models and Protocols,0.396137741
242,"congested link, share, bandwidth, equal, share link, congested, link bandwidth, share link bandwidth, bandwidth congested link, equal share link",0,Introduction to Computer Networks,0
243,"flooding, flood, link state update, state update, flooded, way setup, flooding requires, link state, router, write program",0,Introduction to Computer Networks,0
244,"handshake, threeway, way handshake, threeway handshake, way, handshake let, handshake protocol, way handshake way, small tcp segment, small tcp",1,Network Models and Protocols,0.345018026
245,"discus, discus discus, ter discus, tion discus, chapter discus, discus later ter, later ter discus, let discus, discus later, shortly discus",0,Introduction to Computer Networks,0
246,"ad hoc, hoc, ad, ad hoc network, hoc network, manet, network ad, network ad hoc, network manet, mobile ad hoc",19,Software-Defined Networking (SDN),0.293820391
247,"shortest path, shortest, path, compute shortest path, compute shortest, dijkstras, shortest path network, path network node, state state, dist",19,Software-Defined Networking (SDN),0.293820391
248,"probability, slot, probability node, slot probability, node, slot node, probability given, node transmits, slot exactly node, node success",0,Introduction to Computer Networks,0
249,"burst, burst error, burst length, error, burst error length, single burst, single burst error, length burst, error length, long burst",20,Network Virtualization,0.139513709
250,"form, post, method, post method, input type, age, html, body, method post, html body",0,Introduction to Computer Networks,0
251,"example let, example let look, let look, look example, let look example, let, look, example, simple example let, specific example let",4,Network Layers and the OSI Model,0.148049158
252,"host host, host, channel host, channel host host, host host request, host request, request channel host, suppose host, host suppose host, host request channel",0,Introduction to Computer Networks,0
253,"message, message message, want reply message, want reply, reply field, encapsulated message, reply message, reply, encapsulated, message id",0,Introduction to Computer Networks,0
254,"idle, channel idle, idle station, channel idle station, channel, sensed, channel sensed, station, channel sensed idle, sensed idle",0,Introduction to Computer Networks,0
255,"public key, public, key, key ring, ring, key ring contains, ring contains, public key user, public key ring, key user",13,Network Routing and Switching,0.112040382
256,"chip sequence, chip, sequence, chip sequence station, sequence station, station, orthogonal, transmit, transmit bit, station transmit",18,Internet of Things (IoT) and Networking,0.122490291
257,"illustrated figure, illustrated, figure illustrated figure, figure illustrated, figure, illustrated figure illustrated, figure looking, broad picture, looking figure, illustrated figure looking",0,Introduction to Computer Networks,0
258,"capacity receiver, sender, receiver, rate, sending rate, capacity, fast sender, send rate, network feeding, sending rate throughput",21,Network Design and Planning,0.519202307
259,"procedure, parameter, procedure described section, procedure described, pointer, described section, order information, iso adopting, mandated procedure certification, parameter command",0,Introduction to Computer Networks,0
260,"door, socket, client, serversocket, knock door, client knock door, client knock, knock, data pass, client process",2,Network Topologies and Architectures,0.099365963
261,"path, path length, path taken, path shown, path path, path run, path path change, multiple path equally, path shown suppose, path state",20,Network Virtualization,0.139513709
262,"id, signaturebased, signature, snort, signaturebased id, signature database, new attack, database, attack, id system",7,DNS (Domain Name System),0.367973217
263,"toll, office, toll office, ixc, lata, lecs, ixcs, latas, switching office, office toll office",13,Network Routing and Switching,0.645213168
264,"mtu, path mtu, mtu discovery, path mtu discovery, path, discovery, fragmented, path fragmentation, called path mtu, smaller mtu process",4,Network Layers and the OSI Model,0.148049158
265,"compression, decompressing, compression algorithm, later data, earlier data, decompressed, decompression, compression system, data decompressed, compressing data",13,Network Routing and Switching,0.291963729
266,"osi, osi model, model, osi reference model, osi reference, reference model, model minus, heavily influenced, heavily influenced osi, influenced osi",4,Network Layers and the OSI Model,0.405761923
267,"option, choice, choose option, choose, long tail anderson, electronically get, get dick luck, standard usually, easiest getting, thing choose",0,Introduction to Computer Networks,0
268,"ear, frequency, audibility, threshold audibility, hz, sound, db, threshold, masked, hz hz",0,Introduction to Computer Networks,0
269,"token, ring, token ring, ring protocol, token ring protocol, called token, predefined, token station, token passing, bus",2,Network Topologies and Architectures,0.103543084
270,"internet, internet internet, world internet, internetwork, internet application, internet information internet, material briefly, large nontrivial, mean internet, material briefly internet",5,TCP/IP Protocol Suite,0.400848333
271,"bursty, traffic, burst, burst traffic, floyd leland, scale paxson, scale paxson floyd, traffic bursty burst, bursty burst, range time",16,Quality of Service (QoS),0.630315033
272,"delay, packetization, processing delay time, connected router connected, delay time required, packet, packetization delay, connected router, packet experience, delay time",0,Introduction to Computer Networks,0
273,"error rate, bit error rate, bit error, error, wireless link, wired, wireless, error common, error common wireless, bit error common",9,Wireless Networking,0.652225229
274,"base station, base, wireless host, wireless, host associated, station, wireless host associated, host associated base, associated base, associated base station",9,Wireless Networking,0.652225229
275,"formula, infinity, approach infinity, formula let, formula let approach, let approach, let approach infinity, equation, dn, calculation",0,Introduction to Computer Networks,0
276,"kbps, speech, uncompressed, voice, uncompressed voice, digitized, pcmencoded, human speech, kbps left, digitized speech",0,Introduction to Computer Networks,0
277,"multipath, fading, multipath fading, path loss, multipath propagation, signal, faded, interference, called multipath fading, called multipath",0,Introduction to Computer Networks,0
278,"bridge, lan, multidrop, join, multidrop lan, lan bridge, bridged lan, bridged, classic ethernet use, bridge developed classic",8,Ethernet and LAN Technologies,0.686418877
279,"tcp ip, protocol tcp, tcp ip protocol, ip protocol, tcp, tcp protocol, tcpip, protocol, tcp internet, transmission control protocol",5,TCP/IP Protocol Suite,0.52431086
280,"process, client process, process server, process client, client process server, server process, session pair, process client process, session pair process, communication session pair",4,Network Layers and the OSI Model,0.139913189
281,"traffic, traffic destined, destined, originates unit traffic, node originates, node originates unit, originates unit, unit traffic destined, traffic destined node, destined node",16,Quality of Service (QoS),0.630315033
282,"design, property, worked long huge, large nonetheless, thing designer design, today look, majority population people, large nonetheless capture, make design, make design feasible",21,Network Design and Planning,0.627951385
283,"distribution time, distribution, minimum distribution, minimum distribution time, minimum, specify distribution scheme, scheme distribution time, distribution scheme distribution, scheme distribution, distribution scheme",0,Introduction to Computer Networks,0
284,"letter, plaintext, common letter, trigram, digram, th common, th common word, common, common word, english",0,Introduction to Computer Networks,0
285,"node, frame node, transmitting frame node, transmitting frame, node wait, channel node, transmitting, transmission node, node begin, node transmit",18,Internet of Things (IoT) and Networking,0.086613716
286,"wireshark, wireshark lab, lab, sniffer, packet sniffer, youll, lab youll, wireshark packet sniffer, screenshot, examines",0,Introduction to Computer Networks,0
287,"section described, discussion, described section, section described section, order discussion, section, debate, described, discussion section, insight",0,Introduction to Computer Networks,0
288,"method, method method, approach, niche let, method desirable practice, methods, method learned, method general, method general powerful, method technique widely",8,Ethernet and LAN Technologies,0.125861809
289,"networking, student want, recommendation student want, recommendation student, career, want career, student want career, want career science, career science networking, career science",24,Emerging Trends in Networking,0.431157134
290,"ond, ond strategy, ond requirement, onds, ond issue load, line onds, line onds ond, ond consideration process, mean needed, look different ond",4,Network Layers and the OSI Model,0.104686564
291,"encrypted, ek, plaintext, encrypting, intruder, message note, know key, plaintext message, message, decrypt",13,Network Routing and Switching,0.129042634
292,"internet radio, radio, iptv, radio station, radio television, live, television, internet radio station, television station, broadcast",5,TCP/IP Protocol Suite,0.404643333
293,"nonce, mics, nonce value, protocol us nonce, access point, us nonce, compute session, compute session key, use nonce, number protocol",14,VLANs (Virtual LANs),0.081383775
294,"sender figure, figure sender, figure receiver, figure, receiver figure, receiver, sender, figure sender receiver, figure sender figure, receiver shown figure",0,Introduction to Computer Networks,0
295,"advantage, benefit, strategy advantage advantage, advantage advantage, advantage benefit, strategy advantage, advantage scheme, strategy, drawback, left quietly",0,Introduction to Computer Networks,0
296,"router crash, crash, router, router discarded, havoc network, age, designated router, blown, havoc, discarded",19,Software-Defined Networking (SDN),0.293820391
297,"integrity, message integrity, confidentiality, message integrity technique, problem message integrity, integrity technique, message, confidentiality integrity, message confidentiality, problem message",0,Introduction to Computer Networks,0
298,"switch, connection switch, term bridge switch, switch interchangeably, bridge switch interchangeably, term bridge, look switch, connect switch, term, general term",18,Internet of Things (IoT) and Networking,0.122490291
299,"nrz, manchester, manchester encoding, encoding, return zero, non return, non return zero, nrzi, photon, taken indicate sent",0,Introduction to Computer Networks,0
300,"hop, time live, counter, time live field, live field, live, decremented, decremented hop, hop limit, reach zero",0,Introduction to Computer Networks,0
301,"area, border router, border, area border router, area border, backbone, destination area, backbone router, router, router area",0,Introduction to Computer Networks,0
302,"introduction introduction, introduction, introduction introduction introduction, introduction introduction medical, text schwartz provides, introduction better, understand let start, introduction busy, introduction busy introduction, introduction introduction appliance",0,Introduction to Computer Networks,0
303,"router figure, fig router, router fig router, router fig, figure note, router, figure router, router figure note, router component, figure note router",0,Introduction to Computer Networks,0
304,"analogy, analogy section, teacher student, clearer, teacher, introduced man, mail naturally, operation analogy, kid bicycle analogous, language worth",0,Introduction to Computer Networks,0
305,"address block, ispsrus, block address, block, isp, address, organization, allocated, address allocated, address block ispsrus",0,Introduction to Computer Networks,0
306,"army, blue army, blue, blue army attack, army attack, attack, army blue army, commander, army blue, white army",0,Introduction to Computer Networks,0
307,"tsap, tsap address, portmapper, stable tsap address, stable tsap, attache tsap, tsap host, known tsap, attache, stable",0,Introduction to Computer Networks,0
308,"social, social network, facebook, twitter, friend, online social, instagram twitter, facebook instagram twitter, facebook instagram, online social network",19,Software-Defined Networking (SDN),0.293820391
309,"security, security mechanism, danger information, danger information leaking, security flaw, information leaking, leaking, concern, danger, flaw",22,Wireless Security,0.547566761
310,"sonet, carrier, sonet sdh, packet sonet, sdh, synchronous, sts, simply convenient container, situation packet sent, single channel independent",20,Network Virtualization,0.139513709
311,"group, working group, working, divided working, committee, divided, divided working group, chairman, steering committee, steering",4,Network Layers and the OSI Model,0.148049158
312,"secure email, email, secure, pgp, email provides confidentiality, designing secure email, designing, designing secure, provides confidentiality, email provides",12,VPN (Virtual Private Network),0.5454921
313,"example example, example example example, example, exist course, flanagan numerous example, example example kleinrock, example example gave, example gave example, tobagi example example, example kleinrock tobagi",0,Introduction to Computer Networks,0
314,"nsf, nsfnet, backbone, nsfnet backbone, an, supercomputer center, merit, commercial, supercomputer, regional network",19,Software-Defined Networking (SDN),0.293820391
315,"analog, digital, digital transmission, adc, voltage, converter, acoustic wave, electrical voltage, analog signal, acoustic",3,Network Devices and Hardware,0.122449083
316,"switch, frame interface, filtering, forward frame, interface, frame switch, filtering forwarding, frame output buffer, frame host, forward",13,Network Routing and Switching,0.228731535
317,"jpeg, image, subsequent image, redundancy, decoding, encoding, decoding jpeg, frame separately, frame separately jpeg, subsequent image exactly",0,Introduction to Computer Networks,0
318,"beacon, sleep, ap, wake, beacon frame, buffered, buffered frame, frame node, node, ap buffer",0,Introduction to Computer Networks,0
319,"key, whitening key, whitening, key key, key management, work follows key, key respect, respect key work, key work area, key work",13,Network Routing and Switching,0.119479343
320,"ecn, congestion, explicit congestion notification, congestion notification, ece, explicit congestion, notification, explicit, ecn explicit congestion, ecn explicit",0,Introduction to Computer Networks,0
321,"slot, tdm, time slot, frame tdm, slot frame, time slot frame, tdm slot, time slot user, slot revolving, revolving",0,Introduction to Computer Networks,0
322,"gbn, gbn protocol, gbn sr, sr, gbn sr protocol, gobackn, sr protocol, errorrecovery mechanism, gobackn gbn, errorrecovery",0,Introduction to Computer Networks,0
323,"distance vector routing, vector routing, vector, distance vector, distance, routing, routing distance vector, routing distance, routing algorithm, bellman ford",13,Network Routing and Switching,0.387127901
324,"repeat, forever, line process, data point, process repeated, line, selective repeat, selective, repeated, determined",4,Network Layers and the OSI Model,0.14158663
325,"subtypes, subtype, type, subtype field, type subtype, zip, pdf, mixed, subtype allows, javascript zip",0,Introduction to Computer Networks,0
326,"value value, value, recommended value, use value, recommended, play value, relates use global, variable absolute, value devrtt come, value value fourth",14,VLANs (Virtual LANs),0.147237951
327,"nr, seq, expected, frame expected, seq nr, frame, event, ack, frame send, void",0,Introduction to Computer Networks,0
328,"ike, sa, ike sa, ipsec, ipsec sa, phase, ssl ike, exchange, internet key exchange, phase ike",5,TCP/IP Protocol Suite,0.253846721
329,"routing protocol, intradomain, interas, interdomain, interas intraas, routing, intraas, intraas routing protocol, interdomain routing, interas intraas routing",13,Network Routing and Switching,0.387127901
330,"ack, syn, syn ack, synack, ack segment, return ack segment, return ack, ack corresponds, client return ack, allocated resource",14,VLANs (Virtual LANs),0.148594224
331,"execute, program, executable program, executable, program running, routine, process, probably dont, machine asking trouble, machine asking",4,Network Layers and the OSI Model,0.148049158
332,"bridge, hash table, manual configuration, inside bridge, treatment bridge, manual, perlman, transparent, treatment, hash",14,VLANs (Virtual LANs),0.166133393
333,"file transfer, throughput file, throughput file transfer, throughput, transfer, file, transfer server client, file transfer server, transfer server, server client",2,Network Topologies and Architectures,0.138917624
334,"work, work work, job work, privilege guess paul, work rest want, work thing work, want watch work, work reported serjantov, work pay, work pay privilege",12,VPN (Virtual Private Network),0.136373025
335,"connectionless, connection oriented, oriented, connectionless service, connectionless network, oriented service, connection oriented service, layer connection oriented, network service, service",16,Quality of Service (QoS),0.437750775
336,"transmission, transmission method, pin, base station, way headend user, subscriber rigidly, technique briefly transmission, identical action, last transmission, station utilizes time",3,Network Devices and Hardware,0.122449083
337,"proxy, proxy proxy, cleartext, web site, proxy server, proxy server proxy, web proxy user, proxy user, proxy pool, site",12,VPN (Virtual Private Network),0.192860581
338,"cocktail party, party, cocktail, partygoer, talking, speak, analogy, partygoer speak, cocktail party analogy, party analogy",0,Introduction to Computer Networks,0
339,"reorder, order sent, reorder message, corrupt, channel, delivered order sent, corrupt reorder, corrupt reorder message, wire like, reorder packet",2,Network Topologies and Architectures,0.183532897
340,"suppose, xr suppose, xr, suppose ususuunn suppose, xr suppose xr, suppose suppose, suppose usndmin, suppose ususuunn, suppose usndmin suppose, suppose xr",0,Introduction to Computer Networks,0
341,"switch figure, switch table, uppermost switch figure, uppermost switch, uppermost, figure switch, switch, figure switch table, switch table uppermost, table uppermost",0,Introduction to Computer Networks,0
342,"wep, equivalent privacy, wired equivalent, wired equivalent privacy, stubblefield, equivalent, wep wired equivalent, wep wired, wired, privacy",12,VPN (Virtual Private Network),0.136373025
343,"network core, core, edge, network edge, edge network, end system, edge network core, network network core, network edge network, core network",19,Software-Defined Networking (SDN),0.160199009
344,"security, security service, security functionality, provide security, functionality, enjoy security service, enjoy security, blanket coverage, security provided, blanket",22,Wireless Security,0.514206126
345,"audio, audio video, video, sound, soundtrack, audio channel, moving picture, film, profile, video audio",0,Introduction to Computer Networks,0
346,"network performance, performance, measurement, measuring, network performance measurement, performance measurement, measure network performance, measurement network, network measurement, measure network",23,Network Performance Optimization,0.736313927
347,"kbps, ran, kbps kbps, bit kbps, older, mbps better low, kbps worth, kbps monaural, kbps mbps kbps, kbps limit situation",0,Introduction to Computer Networks,0
348,"receive receive, sent, sent faster version, sent perth complete, sent sent server, server sent faster, sent instead, sent received received, sent faster, sent email sent",2,Network Topologies and Architectures,0.103543084
349,"information, information information, hope information, hope information need, davie, information theory, information need, perkins, hope, kind anderson stuttard",0,Introduction to Computer Networks,0
350,"diffserv, phb, diffserv architecture, marking, diffservcapable, behavior, perhop behavior, edge, perhop, classification",2,Network Topologies and Architectures,0.209305871
351,"window, window update, update, sends window update, sends window, called window, window management tcp, window management, management tcp, window size",15,Network Management and Troubleshooting,0.420458712
352,"tree, zebra, tree tree, search begin, term standard, tree zebra, tree zebra tree, tree search begin, tree search, zebra tree",0,Introduction to Computer Networks,0
353,"capacity, capacity megabit, increase capacity, demand, megabit, pipe, filled capacity, practice hard generalize, follows possible increase, frame follows possible",21,Network Design and Planning,0.502361108
354,"discussed section, discussed section discussed, section discussed section, section discussed, discussed, section, dash discussed, dash discussed section, dash, wfq",0,Introduction to Computer Networks,0
355,"pp, peer, file, distributing file, pp file, distributing, pp file sharing, file sharing, architecture, consider distributing file",2,Network Topologies and Architectures,0.370574206
356,"answer, following question, answer following question, answer following, question, following question answer, question answer, answer question, following, question briefly",0,Introduction to Computer Networks,0
357,"fec, forward error correction, forward error, interleaving, fec interleaving, interleaving fec, error correction, correction, fec interleaving fec, correction fec",0,Introduction to Computer Networks,0
358,"protocol shown, fig protocol, protocol shown figure, protocol shown fig, fig figure, fig, protocol fig, protocol, diagram, protocol protocol",0,Introduction to Computer Networks,0
359,"sequence number, sequence, sequence number frame, number frame, frame, frame sequence, number, number checked, remembers sequence number, remembers sequence",0,Introduction to Computer Networks,0
360,"networking, design, network designer, innovation, change, network crucial component, networking continues, networking dessert, networking dessert technical, involved network design",21,Network Design and Planning,0.378296799
361,"content, content distribution, content distribution network, distribution network, distribution, content provider, contentprovider network, replicated content, build content distribution, contentprovider",19,Software-Defined Networking (SDN),0.293820391
362,"stopandwait, stop wait, wait protocol, wait, stop wait protocol, utilization, stop, stopandwait protocol, utilization sender, sender allowed",0,Introduction to Computer Networks,0
363,"code, advanced code, simple code, block code, balanced, codewords, codeword, advanced, us coding run, general case codewords",0,Introduction to Computer Networks,0
364,"udp, socket programming, clientserver application, udp client, clientserver, socket, udpserver, needed socket, clientserver application udp, programming",5,TCP/IP Protocol Suite,0.119133115
365,"acknowledgement, receipt, end acknowledgement, end end acknowledgement, called cumulative, called cumulative acknowledgement, acknowledged, cumulative acknowledgement, cumulative, correctly received",0,Introduction to Computer Networks,0
366,"joe, florida, orlando, gas station, drive, gas, lakeside, lakeside drive, tell joe, attendant",0,Introduction to Computer Networks,0
367,"true false, true, false, true false true, false true false, false true, true true, false problem, false general true, false general",0,Introduction to Computer Networks,0
368,"station, transmits frame, frame, station transmits frame, station transmits, frame station, transmitting frame, frame containing, transmits, numerical order fig",0,Introduction to Computer Networks,0
369,"ethernet frame, ethernet, frame ethernet, frame ethernet frame, baset, frame structure, frame, ethernet frame shown, ethernet frame structure, mac protocol frame",8,Ethernet and LAN Technologies,0.377585426
370,"mime type, mime, type, existing association, cs, display, type application, type browser, helper application, browser",0,Introduction to Computer Networks,0
371,"packet lifetime, lifetime, maximum packet lifetime, maximum packet, maximum, packet lifetime maximum, lifetime maximum, lifetime maximum packet, packet live, onds",0,Introduction to Computer Networks,0
372,"mobility, nomadic, situation laptop, gain access, situation, gain, network mobility design, need provide mobility, nomadic computing refers, moving network let",21,Network Design and Planning,0.413828596
373,"voice, voice data, digital voice, data traffic, voice ip, digitized, voice call, ip internet telephony, voice digital voice, voice ip internet",5,TCP/IP Protocol Suite,0.533433664
374,"sin, fourier, co, amplitude, bn, sine, sin sin, kft, co co, nft",0,Introduction to Computer Networks,0
375,"multiplexing, inverse multiplexing, inverse, multiplexing section, multiplexing inverse, multiplexing inverse multiplexing, called multiplexing, channel multiplexed, multiplexed, rate link",0,Introduction to Computer Networks,0
376,"message fig, fig message, message shown, fig message shown, fig, message fig message, shown fig message, message, message shown fig, message figure",0,Introduction to Computer Networks,0
377,"sends frame, trying send, frame, frame sender, reply frame, sending frame, trying send frame, trying, start sending, frame sent",0,Introduction to Computer Networks,0
378,"transmission rate, link transmission, rc, link transmission rate, transmission rate link, bps, rate, rate link, request channel bandwidth, link",3,Network Devices and Hardware,0.122449083
379,"ellen, dean, marilyn, letter, tom, letter message, dick, message digest, digest, dean letter",0,Introduction to Computer Networks,0
380,"session key, session, key, session key computed, key computed, generate, handshake, conversation, key setup handshake, key setup",13,Network Routing and Switching,0.129042634
381,"choke packet, choke, choke packet reach, required reduce, choke packet affect, hop pass, packet affect, packet reach, reduce flow, throttle",0,Introduction to Computer Networks,0
382,"replay attack, replay, attack, defend replay attack, defend replay, fail integrity, connection replay attack, connection replay, fail integrity check, trudys",0,Introduction to Computer Networks,0
383,"mpls, label, label switching, multiprotocol label, multiprotocol label switching, switching mpls, multiprotocol, mpls multiprotocol, label switching mpls, mpls multiprotocol label",13,Network Routing and Switching,0.645213168
384,"quantum, quantum cryptography, photon, cryptography, clone, clone photon, pad, time pad, quantum mechanic, way clone photon",24,Emerging Trends in Networking,0.124642602
385,"internet traffic, cisco, majority internet, traffic video, internet traffic video, cisco predicts, predicts, video, traffic, majority",16,Quality of Service (QoS),0.539494554
386,"multiple bit, padded, length, message bit, message padded, padding, length multiple bit, bit, length multiple, block bit",20,Network Virtualization,0.139513709
387,"access point, point, access, building access point, building access, access point access, point access point, point access, station access, station access point",10,Network Security and Threats,0.140502039
388,"follow, follow route, packet follow, route, packet follow route, path taken, path, packet flow, route packet, path source",0,Introduction to Computer Networks,0
389,"trudy, trudy trudy, trick, got, trudy indulging prank, na, na pa, trudy course seen, poor trudy trudy, poor trudy",0,Introduction to Computer Networks,0
390,"happens happens, happens happens happens, happens, happen, happen remains seen, actually happen remains, actually happen, bit embarrassment annoying, annoying happen, bit embarrassment",0,Introduction to Computer Networks,0
391,"tape, magnetic, ultrium tape, magnetic tape, ultrium, box, gigabyte, backup, resource printer tape, reused time physical",2,Network Topologies and Architectures,0.367065794
392,"host sends segment, sends segment, host sends, segment host, suppose host sends, suppose host, host, segment, segment host host, flow segment",14,VLANs (Virtual LANs),0.166133393
393,"public key, certificate, public, certification, key, certificate bind public, bind public, bind public key, certificate bind, bind",12,VPN (Virtual Private Network),0.116938904
394,"tollbooth, caravan, car, car caravan, car travel, highway, suppose car, kmhour, caravan stored, caravan stored tollbooth",0,Introduction to Computer Networks,0
395,"network management, software, subramanian, network application, management, hardware software, network general, hardware, softwaredefined networking, network software",3,Network Devices and Hardware,0.347084443
396,"army, war, army problem, soldier, war ii, world war, world war ii, battle, ii, role shaped field",0,Introduction to Computer Networks,0.106723146
397,"buffer, bd, offered load, ac, offered load approach, load approach, buffer router, finite, scheduling algorithm, offered",0,Introduction to Computer Networks,0
398,"sneaky, consumer, online, sale, product, buy, ad, want buy, place ad, tax",0,Introduction to Computer Networks,0
399,"bridge, spanning tree, spanning, tree, spanning tree bridge, tree bridge, root, lowest identifier, bridge choose, bridge choose bridge",0,Introduction to Computer Networks,0
400,"route, route route, lie, rest route discover, route exact, telling route, suddenly need, telling little, suddenly need route, route rest",0,Introduction to Computer Networks,0
401,"terminal, hidden terminal, terminal problem, hidden, hidden terminal problem, exposed terminal, exposed, terminal transmitting, problem, exposed terminal problem",0,Introduction to Computer Networks,0
402,"check bit, bit check bit, bit check, bit, bit bit, way get wrong, way get, version diff come, version diff, get wrong",0,Introduction to Computer Networks,0
403,"chunk, peer, chunk peer, torrent, copy chunk, time peer, chunk file, chunk size, subset, idea downloading",2,Network Topologies and Architectures,0.207086167
404,"nak, sender time, frame, eventually sender, eventually sender time, nak get, retransmission frame, timer, time retransmit, eventually",0,Introduction to Computer Networks,0
405,"udp streaming, streaming, udp, video, lose packet, client client, constant rate, audio video, available bandwidth, lose",5,TCP/IP Protocol Suite,0.088796581
406,"ethernet frame, ethernet frame containing, bob laptop, switch delivers, frame switch delivers, switch delivers frame, delivers frame, frame destination, mac address router, frame containing dhcp",8,Ethernet and LAN Technologies,0.377585426
407,"match, guarantee, guarantee hard, hard match short, given guarantee considering, match short unlikely, match short, match make fragile, match make, match assumed correctly",0,Introduction to Computer Networks,0
408,"finish, finish time, time packet, round, fi, packet finish, finish time packet, round start, time fi, ai",9,Wireless Networking,0.42052974
409,"message authentication code, authentication code, message authentication, mac, authentication code mac, code mac, authentication, hmac, hash, mac digital",0,Introduction to Computer Networks,0
410,"macroblock, previous frame, macroblocks, previous, macroblocks containing, position, position previous, macroblock encoded, implementation free, position previous frame",0,Introduction to Computer Networks,0
411,"checksum, checksummed, checksummed frame, checksum recomputed, valid frame, recomputed, frame, incorrect, frame arrives, format require copying",0,Introduction to Computer Networks,0
412,"close, close connection, wait connection, client close, connection wait connection, connection wait, connection, connection close, suppose client, connection process",2,Network Topologies and Architectures,0.092611749
413,"thermostat, appliance, laptop, console, home, smartphones, smart home, traffic control system, clock radio, home security system",7,DNS (Domain Name System),0.289137674
414,"power, power management, electrical power, management, battery, electrical, saving, save, power management operates, overload happens",15,Network Management and Troubleshooting,0.521427911
415,"dhts, hash table, distributed hash, distributed hash table, distributed, dht, hash, dhts distributed hash, dht distributed hash, dhts distributed",0,Introduction to Computer Networks,0
416,"gbps, mbps ethernet, mbps, gbps ethernet, ethernet, juniper mx, gbps ethernet port, server gbps, ethernet link rate, gbps access",8,Ethernet and LAN Technologies,0.36478389
